Scenario,Year,Portfolio Return (Nominal),Portfolio Return (Real),Nominal Value,Real Value
Scenario 52,1998,0.0883,0.09962614933818337,5.670074988317214,2.8648205950413392
Scenario 52,1999,0.1441,0.197759631490787,6.487132794133724,3.4313664602039315
Scenario 52,2000,-0.07228,-0.0867998818781377,6.018242835773738,3.1335242567776267
Scenario 52,2001,0.14958,0.11533908993887665,6.918451599148774,3.494942092855753
Scenario 52,2002,0.07601000000000001,-0.019223407164342454,7.444323105200072,3.4277573979889877
Scenario 52,2003,0.08188999999999999,0.03718723037100968,8.053938724284906,3.555226202003937
Scenario 52,2004,0.10808999999999999,0.08508617312965128,8.924488960992862,3.8577267941427165
Scenario 52,2005,-0.08522999999999999,-0.13960684725357408,8.163854766847441,3.3191617188468143
Scenario 52,2006,0.11503,0.18418649107901452,9.102942980677902,3.9305064691649996
Scenario 53,1978,-0.0058200000000000005,-0.027125941872981785,0.99418,0.9728740581270182
Scenario 53,1979,0.13165000000000002,0.08312595712098014,1.125063797,1.0537451453669986
Scenario 53,1980,0.22313000000000002,0.21607675482203215,1.37609928202461,1.28143497678737
Scenario 53,1981,0.18168000000000004,0.1433768746976294,1.6261089995828413,1.4651631188873724
Scenario 53,1982,-0.04557,-0.06775737448720454,1.5520072124718511,1.3658875127560801
Scenario 53,1983,0.07433000000000001,-0.002201170242407291,1.6673679085748838,1.3628809618085258
Scenario 53,1984,0.13377999999999998,0.08996346856373783,1.8904283873840317,1.4854904603723038
Scenario 53,1985,0.09946000000000002,0.0536272160996647,2.0784503947932476,1.5651531783046797
Scenario 53,1986,0.06174,0.04759743463246169,2.2067739221677827,1.6396504543988264
Scenario 53,1987,0.06441000000000001,0.05334982681840694,2.3489122304946095,1.727125522183726
Scenario 53,1988,-0.02348,-0.03572627629110292,2.293759771322596,1.665421758588775
Scenario 53,1989,0.012519999999999995,-0.0318225282080703,2.322477643659555,1.6124238276977496
Scenario 53,1990,0.03660999999999999,0.023105013817607434,2.4075035501939315,1.6496789025165455
Scenario 53,1991,0.16036,0.11401689708141327,2.7935708195030307,1.8377701721621533
Scenario 53,1992,0.07218999999999999,-0.036666666666666625,2.9952386969629545,1.7703852658495411
Scenario 53,1993,0.13228,0.06337340345604803,3.391448871797214,1.882580605574867
Scenario 53,1994,0.17949,0.15977384464110123,4.000180029796096,2.183367746774336
Scenario 53,1995,-0.0166,-0.08775510204081638,3.9337770413014805,1.991766087363527
Scenario 53,1996,0.07175000000000001,0.05726546315477954,4.216025544014862,2.1058254948523825
Scenario 53,1997,0.17039000000000004,0.23393779652082247,4.934394136459554,2.5984576709755194
Scenario 53,1998,0.0883,0.09962614933818337,5.370101138708933,2.8573320029530747
Scenario 53,1999,0.1441,0.197759631490787,6.14393271279689,3.422396926903907
Scenario 53,2000,-0.07228,-0.0867998818781377,5.699849256315931,3.1253332779085463
Scenario 53,2001,0.14958,0.11533908993887665,6.552432708075668,3.485806373938204
Scenario 53,2002,0.07601000000000001,-0.019223407164342454,7.050483118216499,3.41879729871593
Scenario 53,2003,0.08188999999999999,0.03718723037100968,7.627847180767247,3.545932901455065
Scenario 53,2004,0.10808999999999999,0.08508617312965128,8.45234118253638,3.8476427622143974
Scenario 53,2005,-0.08522999999999999,-0.13960684725357408,7.731948143548804,3.310485486823612
Scenario 53,2006,0.11503,0.18418649107901452,8.621354138501223,3.920232192409656
Scenario 53,2007,0.11795,0.07557244564171617,9.638242859137442,4.21649372667344
Scenario 54,1979,0.13165000000000002,0.08312595712098014,1.13165,1.0831259571209801
Scenario 54,1980,0.22313000000000002,0.21607675482203215,1.3841550645,1.317164298999189
Scenario 54,1981,0.18168000000000004,0.1433768746976294,1.63562835661836,1.5060151996529865
Scenario 54,1982,-0.04557,-0.06775737448720454,1.5610927724072614,1.403971563786677
Scenario 54,1983,0.07433000000000001,-0.002201170242407291,1.6771287981802931,1.4008811833592838
Scenario 54,1984,0.13377999999999998,0.08996346856373783,1.9014950888008528,1.5269093136599585
Scenario 54,1985,0.09946000000000002,0.0536272160996647,2.0906177903329857,1.6087932093881918
Scenario 54,1986,0.06174,0.04759743463246169,2.219692532708144,1.6853676390091945
Scenario 54,1987,0.06441000000000001,0.05334982681840694,2.362662928739876,1.7752817106756824
Scenario 54,1988,-0.02348,-0.03572627629110292,2.307187603173064,1.7118575057855412
Scenario 54,1989,0.012519999999999995,-0.0318225282080703,2.336073591964791,1.657381872019484
Scenario 54,1990,0.03660999999999999,0.023105013817607434,2.421597246166622,1.695675703073546
Scenario 54,1991,0.16036,0.11401689708141327,2.8099245805619018,1.8890113851943358
Scenario 54,1992,0.07218999999999999,-0.036666666666666625,3.0127730360326654,1.8197476344038768
Scenario 54,1993,0.13228,0.06337340345604803,3.4113026532390665,1.9350712354271427
Scenario 54,1994,0.17949,0.15977384464110123,4.023597366468946,2.244245006365743
Scenario 54,1995,-0.0166,-0.08775510204081638,3.956805650185562,2.0473010568275245
Scenario 54,1996,0.07175000000000001,0.05726546315477954,4.240706455586376,2.1645407000640224
Scenario 54,1997,0.17039000000000004,0.23393779652082247,4.963280428553738,2.6709085819166383
Scenario 54,1998,0.0883,0.09962614933818337,5.401538090395034,2.9370009191673008
Scenario 54,1999,0.1441,0.197759631490787,6.179899729220958,3.517821138629929
Scenario 54,2000,-0.07228,-0.0867998818781377,5.733216576792867,3.212474679328435
Scenario 54,2001,0.14958,0.11533908993887665,6.590791112349545,3.5829985852938613
Scenario 54,2002,0.07601000000000001,-0.019223407164342454,7.091757144799233,3.5141211446194944
Scenario 54,2003,0.08188999999999999,0.03718723037100968,7.672501137386843,3.644801577176096
Scenario 54,2004,0.10808999999999999,0.08508617312965128,8.501821785326987,3.954923795194927
Scenario 54,2005,-0.08522999999999999,-0.13960684725357408,7.777211514563568,3.4027893530196236
Scenario 54,2006,0.11503,0.18418649107901452,8.671824155083815,4.029537183833338
Scenario 54,2007,0.11795,0.07557244564171617,9.69466581417595,4.334059163619857
Scenario 54,2008,0.15895,0.09252450980392157,11.235632945339217,4.735065863194979
Scenario 55,1980,0.22313000000000002,0.21607675482203215,1.22313,1.2160767548220321
Scenario 55,1981,0.18168000000000004,0.1433768746976294,1.4453482584000001,1.3904340393208505
Scenario 55,1982,-0.04557,-0.06775737448720454,1.379483738264712,1.2962218794188312
Scenario 55,1983,0.07433000000000001,-0.002201170242407291,1.4820207645299281,1.2933686743902972
Scenario 55,1984,0.13377999999999998,0.08996346856373783,1.680285502408742,1.409724606470132
Scenario 55,1985,0.09946000000000002,0.0536272160996647,1.8474066984783155,1.4853242125823207
Scenario 55,1986,0.06174,0.04759743463246169,1.9614655880423666,1.5560218346987205
Scenario 55,1987,0.06441000000000001,0.05334982681840694,2.0878035865681754,1.6390353301055571
Scenario 55,1988,-0.02348,-0.03572627629110292,2.0387819583555546,1.5804787010513268
Scenario 55,1989,0.012519999999999995,-0.0318225282080703,2.064307508474166,1.5301838730048667
Scenario 55,1990,0.03660999999999999,0.023105013817607434,2.1398818063594054,1.5655387925341242
Scenario 55,1991,0.16036,0.11401689708141327,2.4830332528272,1.7440366679194474
Scenario 55,1992,0.07218999999999999,-0.036666666666666625,2.6622834233487955,1.6800886567624012
Scenario 55,1993,0.13228,0.06337340345604803,3.014450274589374,1.7865615930493346
Scenario 55,1994,0.17949,0.15977384464110123,3.5555139543754204,2.0720074074589574
Scenario 55,1995,-0.0166,-0.08775510204081638,3.4964924227327887,1.890178185988069
Scenario 55,1996,0.07175000000000001,0.05726546315477954,3.7473657540638663,1.9984201152537369
Scenario 55,1997,0.17039000000000004,0.23393779652082247,4.385879404898809,2.465926113539084
Scenario 55,1998,0.0883,0.09962614933818337,4.7731525563513735,2.711596836783455
Scenario 55,1999,0.1441,0.197759631490787,5.460963839721606,3.247841227977335
Scenario 55,2000,-0.07228,-0.0867998818781377,5.066245373386528,2.965928993029957
Scenario 55,2001,0.14958,0.11533908993887665,5.824054356337685,3.308016543909361
Scenario 55,2002,0.07601000000000001,-0.019223407164342454,6.266740727962912,3.2444251949794105
Scenario 55,2003,0.08188999999999999,0.03718723037100968,6.7799241261757945,3.3650763821266176
Scenario 55,2004,0.10808999999999999,0.08508617312965128,7.512766124974136,3.6513978537707437
Scenario 55,2005,-0.08522999999999999,-0.13960684725357408,6.87245306814259,3.141637711337343
Scenario 55,2006,0.11503,0.18418649107901452,7.662991344571032,3.7202849376300744
Scenario 55,2007,0.11795,0.07557244564171617,8.566841173663185,4.001435968850819
Scenario 55,2008,0.15895,0.09252450980392157,9.928540578216948,4.371666870380521
Scenario 55,2009,0.02606,0.0568132660418168,10.187278345685282,4.620035543333646
Scenario 56,1981,0.18168000000000004,0.1433768746976294,1.18168,1.1433768746976294
Scenario 56,1982,-0.04557,-0.06775737448720454,1.1278308424,1.0659046596187325
Scenario 56,1983,0.07433000000000001,-0.002201170242407291,1.2116625089155921,1.0635584220007364
Scenario 56,1984,0.13377999999999998,0.08996346856373783,1.37375871935832,1.1592398266640982
Scenario 56,1985,0.09946000000000002,0.0536272160996647,1.5103927615856987,1.2214066313599516
Scenario 56,1986,0.06174,0.04759743463246169,1.6036444106859995,1.2795424536557622
Scenario 56,1987,0.06441000000000001,0.05334982681840694,1.7069351471782848,1.3478058219650966
Scenario 56,1988,-0.02348,-0.03572627629110292,1.6668563099225386,1.2996537387828144
Scenario 56,1989,0.012519999999999995,-0.0318225282080703,1.687725350922769,1.2582954710196743
Scenario 56,1990,0.03660999999999999,0.023105013817607434,1.7495129760200516,1.2873684052642167
Scenario 56,1991,0.16036,0.11401689708141327,2.030064876854627,1.43415015623309
Scenario 56,1992,0.07218999999999999,-0.036666666666666625,2.1766152603147626,1.3815646505045436
Scenario 56,1993,0.13228,0.06337340345604803,2.464537926949199,1.469119104501582
Scenario 56,1994,0.17949,0.15977384464110123,2.9068978394573106,1.7038459120634915
Scenario 56,1995,-0.0166,-0.08775510204081638,2.8586433353223195,1.5543247401885318
Scenario 56,1996,0.07175000000000001,0.05726546315477954,3.063750994631696,1.6433338663283605
Scenario 56,1997,0.17039000000000004,0.23393779652082247,3.5857835266069906,2.027771769965261
Scenario 56,1998,0.0883,0.09962614933818337,3.902408212006388,2.2297908631435726
Scenario 56,1999,0.1441,0.197759631490787,4.464745235356508,2.6707534825403694
Scenario 56,2000,-0.07228,-0.0867998818781377,4.14203344974494,2.4389323957302405
Scenario 56,2001,0.14958,0.11533908993887665,4.7615988131577875,2.7202366386762105
Scenario 56,2002,0.07601000000000001,-0.019223407164342454,5.1235279389459105,2.6679444221875754
Scenario 56,2003,0.08188999999999999,0.03718723037100968,5.543093641866191,2.767157886032515
Scenario 56,2004,0.10808999999999999,0.08508617312965128,6.142246633615508,3.0026047610005575
Scenario 56,2005,-0.08522999999999999,-0.13960684725357408,5.6187429530324575,2.5834205767686984
Scenario 56,2006,0.11503,0.18418649107901452,6.265066954919781,3.0592517477850487
Scenario 56,2007,0.11795,0.07557244564171617,7.004031602252569,3.2904468841988597
Scenario 56,2008,0.15895,0.09252450980392157,8.117322425430615,3.5948938691952
Scenario 56,2009,0.02606,0.0568132660418168,8.328859847837336,3.799131530977883
Scenario 56,2010,0.06405,-0.010922104480386774,8.862323321091317,3.7576370194618107
Scenario 57,1982,-0.04557,-0.06775737448720454,0.95443,0.9322426255127955
Scenario 57,1983,0.07433000000000001,-0.002201170242407291,1.0253727819,0.930190600786813
Scenario 57,1984,0.13377999999999998,0.08996346856373783,1.1625471526625821,1.0138737736589818
Scenario 57,1985,0.09946000000000002,0.0536272160996647,1.2781740924664027,1.0682450016167746
Scenario 57,1986,0.06174,0.04759743463246169,1.3570885609352783,1.119090723252683
Scenario 57,1987,0.06441000000000001,0.05334982681840694,1.4444986351451197,1.1787940195322995
Scenario 57,1988,-0.02348,-0.03572627629110292,1.4105818071919123,1.1366800987001888
Scenario 57,1989,0.012519999999999995,-0.0318225282080703,1.4282422914179551,1.1005080641957499
Scenario 57,1990,0.03660999999999999,0.023105013817607434,1.4805302417067665,1.125935318225381
Scenario 57,1991,0.16036,0.11401689708141327,1.7179480712668638,1.2543109695238126
Scenario 57,1992,0.07218999999999999,-0.036666666666666625,1.8419667425316186,1.2083195673079394
Scenario 57,1993,0.13228,0.06337340345604803,2.085622103233701,1.284894890750783
Scenario 57,1994,0.17949,0.15977384464110123,2.459970414543118,1.4901874874057432
Scenario 57,1995,-0.0166,-0.08775510204081638,2.419134905661702,1.3594159323885044
Scenario 57,1996,0.07175000000000001,0.05726546315477954,2.5927078351429294,1.4372635153767186
Scenario 57,1997,0.17039000000000004,0.23393779652082247,3.034479323172933,1.7734937751837194
Scenario 57,1998,0.0883,0.09962614933818337,3.302423847409103,1.9501801308805113
Scenario 57,1999,0.1441,0.197759631490787,3.7783031238207543,2.335847034904096
Scenario 57,2000,-0.07228,-0.0867998818781377,3.50520737403099,2.133095788189022
Scenario 57,2001,0.14958,0.11533908993887665,4.0295162930385455,2.3791251151511945
Scenario 57,2002,0.07601000000000001,-0.019223407164342454,4.335799826472405,2.33339022436773
Scenario 57,2003,0.08188999999999999,0.03718723037100968,4.69085847426223,2.4201625441867547
Scenario 57,2004,0.10808999999999999,0.08508617312965128,5.197893366745235,2.6260849134233264
Scenario 57,2005,-0.08522999999999999,-0.13960684725357408,4.7548769150975385,2.259465478040121
Scenario 57,2006,0.11503,0.18418649107901452,5.3018304066412085,2.675628496154499
Scenario 57,2007,0.11795,0.07557244564171617,5.927181303104539,2.8778322852375617
Scenario 57,2008,0.15895,0.09252450980392157,6.8693067712330045,3.1441023067270666
Scenario 57,2009,0.02606,0.0568132660418168,7.0483209056913365,3.3227290275418415
Scenario 57,2010,0.06405,-0.010922104480386774,7.499765859700866,3.2864378339430154
Scenario 57,2011,-0.01922,-0.06010541447053197,7.355620359877415,3.088905125802233
Scenario 58,1983,0.07433000000000001,-0.002201170242407291,1.07433,0.9977988297575927
Scenario 58,1984,0.13377999999999998,0.08996346856373783,1.2180538674,1.0875642734114244
Scenario 58,1985,0.09946000000000002,0.0536272160996647,1.3392015050516042,1.1458873177239337
Scenario 58,1986,0.06174,0.04759743463246169,1.4218838059734902,1.2004286144254654
Scenario 58,1987,0.06441000000000001,0.05334982681840694,1.5134673419162428,1.2644712731129242
Scenario 58,1988,-0.02348,-0.03572627629110292,1.4779311287280494,1.2192964230475292
Scenario 58,1989,0.012519999999999995,-0.0318225282080703,1.4964348264597247,1.1804953282311
Scenario 58,1990,0.03660999999999999,0.023105013817607434,1.5512193054564152,1.2077706891015005
Scenario 58,1991,0.16036,0.11401689708141327,1.799972833279406,1.3454769554587338
Scenario 58,1992,0.07218999999999999,-0.036666666666666625,1.9299128721138463,1.2961428004252469
Scenario 58,1993,0.13228,0.06337340345604803,2.1852017468370657,1.378283781053248
Scenario 58,1994,0.17949,0.15977384464110123,2.5774236083768503,1.5984974797585991
Scenario 58,1995,-0.0166,-0.08775510204081638,2.534638376477795,1.4582211703103956
Scenario 58,1996,0.07175000000000001,0.05726546315477954,2.7164986799900768,1.541726881010325
Scenario 58,1997,0.17039000000000004,0.23393779652082247,3.179362890073586,1.9023950703908008
Scenario 58,1998,0.0883,0.09962614933818337,3.460100633267084,2.091923365773779
Scenario 58,1999,0.1441,0.197759631490787,3.9587011345208705,2.505621359696168
Scenario 58,2000,-0.07228,-0.0867998818781377,3.6725662165177018,2.288133721643202
Scenario 58,2001,0.14958,0.11533908993887665,4.22190867118442,2.5520449827559837
Scenario 58,2002,0.07601000000000001,-0.019223407164342454,4.542815949281147,2.502985982950748
Scenario 58,2003,0.08188999999999999,0.03718723037100968,4.91482714736778,2.5960650993141456
Scenario 58,2004,0.10808999999999999,0.08508617312965128,5.446070813726763,2.8169543438102345
Scenario 58,2005,-0.08522999999999999,-0.13960684725357408,4.981902198272831,2.423688229013627
Scenario 58,2006,0.11503,0.18418649107901452,5.5549704081401545,2.8700988593851577
Scenario 58,2007,0.11795,0.07557244564171617,6.210179167780286,3.0869992494223943
Scenario 58,2008,0.15895,0.09252450980392157,7.197287146498962,3.3726223417402754
Scenario 58,2009,0.02606,0.0568132660418168,7.384848449536724,3.564232032100141
Scenario 58,2010,0.06405,-0.010922104480386774,7.857847992729551,3.525303117453202
Scenario 58,2011,-0.01922,-0.06010541447053197,7.7068201543092885,3.313413312444419
Scenario 58,2012,0.20871000000000003,0.19272745214130627,9.31531058871518,3.9519990180429176
Scenario 59,1984,0.13377999999999998,0.08996346856373783,1.13378,1.0899634685637378
Scenario 59,1985,0.09946000000000002,0.0536272160996647,1.2465457588000002,1.1484151750331455
Scenario 59,1986,0.06174,0.04759743463246169,1.323507493948312,1.2030767912577127
Scenario 59,1987,0.06441000000000001,0.05334982681840694,1.408754611633523,1.2672607297205565
Scenario 59,1988,-0.02348,-0.03572627629110292,1.375677053352368,1.2219862227576952
Scenario 59,1989,0.012519999999999995,-0.0318225282080703,1.3929005300603396,1.183099531714115
Scenario 59,1990,0.03660999999999999,0.023105013817607434,1.4438946184658488,1.2104350627419747
Scenario 59,1991,0.16036,0.11401689708141327,1.6754375594830324,1.3484451127143604
Scenario 59,1992,0.07218999999999999,-0.036666666666666625,1.7963873969021125,1.2990021252481672
Scenario 59,1993,0.13228,0.06337340345604803,2.034013521764324,1.381324311021783
Scenario 59,1994,0.17949,0.15977384464110123,2.3990986087858026,1.6020238068899535
Scenario 59,1995,-0.0166,-0.08775510204081638,2.3592735718799585,1.4614380442445085
Scenario 59,1996,0.07175000000000001,0.05726546315477954,2.5285514506623454,1.5451279707201855
Scenario 59,1997,0.17039000000000004,0.23393779652082247,2.9593913323407026,1.9065918035331555
Scenario 59,1998,0.0883,0.09962614933818337,3.2207055869863868,2.096538203278906
Scenario 59,1999,0.1441,0.197759631490787,3.684809262071125,2.5111488257656993
Scenario 59,2000,-0.07228,-0.0867998818781377,3.4184712486086237,2.2931814043108125
Scenario 59,2001,0.14958,0.11533908993887665,3.929806177975502,2.5576748605487767
Scenario 59,2002,0.07601000000000001,-0.019223407164342454,4.22851074556342,2.508507635310445
Scenario 59,2003,0.08188999999999999,0.03718723037100968,4.574783490517609,2.6017920866321713
Scenario 59,2004,0.10808999999999999,0.08508617312965128,5.069271838007658,2.823168618562713
Scenario 59,2005,-0.08522999999999999,-0.13960684725357408,4.637217799254265,2.4290349484599445
Scenario 59,2006,0.11503,0.18418649107901452,5.170636962702483,2.8764303723250766
Scenario 59,2007,0.11795,0.07557244564171617,5.780513592453241,3.093809250279795
Scenario 59,2008,0.15895,0.09252450980392157,6.699326227973684,3.380062434588771
Scenario 59,2009,0.02606,0.0568132660418168,6.873910669474678,3.572094820923014
Scenario 59,2010,0.06405,-0.010922104480386774,7.314184647854531,3.533080028075044
Scenario 59,2011,-0.01922,-0.06010541447053197,7.173606018922767,3.320722788630035
Scenario 59,2012,0.20871000000000003,0.19272745214130627,8.670809331132137,3.960717230950275
Scenario 59,2013,0.045430000000000005,-0.009352790675637102,9.06472419904547,3.9236734717638084
Scenario 60,1985,0.09946000000000002,0.0536272160996647,1.09946,1.0536272160996647
Scenario 60,1986,0.06174,0.04759743463246169,1.1673406604,1.1037771686449511
Scenario 60,1987,0.06441000000000001,0.05334982681840694,1.2425290723363642,1.1626634894382708
Scenario 60,1988,-0.02348,-0.03572627629110292,1.2133544897179065,1.1211258523810212
Scenario 60,1989,0.012519999999999995,-0.0318225282080703,1.2285456879291747,1.0854487933188293
Scenario 60,1990,0.03660999999999999,0.023105013817607434,1.273522745564262,1.1105281026867662
Scenario 60,1991,0.16036,0.11401689708141327,1.4777448530429471,1.2371470710768204
Scenario 60,1992,0.07218999999999999,-0.036666666666666625,1.5844232539841174,1.1917850118040036
Scenario 60,1993,0.13228,0.06337340345604803,1.7940107620211365,1.2673124841899297
Scenario 60,1994,0.17949,0.15977384464110123,2.11601775369631,1.4697958721506197
Scenario 60,1995,-0.0166,-0.08775510204081638,2.0808918589849514,1.3408137854108713
Scenario 60,1996,0.07175000000000001,0.05726546315477954,2.2301958498671217,1.417596107836738
Scenario 60,1997,0.17039000000000004,0.23393779652082247,2.610198920725981,1.7492254176605588
Scenario 60,1998,0.0883,0.09962614933818337,2.840679485426085,1.9234940103465559
Scenario 60,1999,0.1441,0.197759631490787,3.250021399275983,2.303883477007427
Scenario 60,2000,-0.07228,-0.0867998818781377,3.015109852536315,2.103906663342189
Scenario 60,2001,0.14958,0.11533908993887665,3.466109984278697,2.3465693432084156
Scenario 60,2002,0.07601000000000001,-0.019223407164342454,3.7295690041837206,2.3014602852845565
Scenario 60,2003,0.08188999999999999,0.03718723037100968,4.034983409936325,2.387045219103163
Scenario 60,2004,0.10808999999999999,0.08508617312965128,4.4711247667163425,2.590149761884081
Scenario 60,2005,-0.08522999999999999,-0.13960684725357408,4.090050802849109,2.228547119712849
Scenario 60,2006,0.11503,0.18418649107901452,4.560529346700841,2.639015393897003
Scenario 60,2007,0.11795,0.07557244564171617,5.098443783144205,2.8384522412999367
Scenario 60,2008,0.15895,0.09252450980392157,5.908841422474976,3.101078643528056
Scenario 60,2009,0.02606,0.0568132660418168,6.062825829944673,3.277261049519412
Scenario 60,2010,0.06405,-0.010922104480386774,6.451149824352629,3.241466461927059
Scenario 60,2011,-0.01922,-0.06010541447053197,6.327158724728571,3.046636776740604
Scenario 60,2012,0.20871000000000003,0.19272745214130627,7.647700022166671,3.6338073203218224
Scenario 60,2013,0.045430000000000005,-0.009352790675637102,7.995135034173703,3.599821081099255
Scenario 60,2014,0.030340000000000002,-0.08071020699500353,8.237707431110534,3.3092787764987563
Scenario 61,1986,0.06174,0.04759743463246169,1.06174,1.0475974346324617
Scenario 61,1987,0.06441000000000001,0.05334982681840694,1.1301266734,1.1034865763455108
Scenario 61,1988,-0.02348,-0.03572627629110292,1.103591299108568,1.0640631100354678
Scenario 61,1989,0.012519999999999995,-0.0318225282080703,1.1174082621734072,1.0302019317011972
Scenario 61,1990,0.03660999999999999,0.023105013817607434,1.1583165786515757,1.0540047615680792
Scenario 61,1991,0.16036,0.11401689708141327,1.3440642252041424,1.1741791139911064
Scenario 61,1992,0.07218999999999999,-0.036666666666666625,1.4410922216216293,1.1311258798114325
Scenario 61,1993,0.13228,0.06337340345604803,1.6317199006977383,1.2028091765522997
Scenario 61,1994,0.17949,0.15977384464110123,1.9245973056739751,1.3949866230596577
Scenario 61,1995,-0.0166,-0.08775510204081638,1.8926489903997872,1.2725694296074836
Scenario 61,1996,0.07175000000000001,0.05726546315477954,2.028446555460972,1.3454437073905698
Scenario 61,1997,0.17039000000000004,0.23393779652082247,2.3740735640459674,1.660193843640326
Scenario 61,1998,0.0883,0.09962614933818337,2.5837042597512263,1.82559256343717
Scenario 61,1999,0.1441,0.197759631490787,2.9560160435813776,2.1866210760348257
Scenario 61,2000,-0.07228,-0.0867998818781377,2.7423552039513157,1.9968226249227565
Scenario 61,2001,0.14958,0.11533908993887665,3.1525566953583537,2.227134329250706
Scenario 61,2002,0.07601000000000001,-0.019223407164342454,3.392182529772542,2.1843212192298354
Scenario 61,2003,0.08188999999999999,0.03718723037100968,3.669968357135615,2.26555007561362
Scenario 61,2004,0.10808999999999999,0.08508617312965128,4.066655236858404,2.458317061581175
Scenario 61,2005,-0.08522999999999999,-0.13960684725357408,3.7200542110209622,2.1151191670641567
Scenario 61,2006,0.11503,0.18418649107901452,4.1479720469147034,2.5046955446596715
Scenario 61,2007,0.11795,0.07557244564171617,4.6372253498482925,2.6939815125575133
Scenario 61,2008,0.15895,0.09252450980392157,5.374312319206679,2.9432408314277243
Scenario 61,2009,0.02606,0.0568132660418168,5.514366898245204,3.110455955808766
Scenario 61,2010,0.06405,-0.010922104480386774,5.867562098077809,3.0764832308777814
Scenario 61,2011,-0.01922,-0.06010541447053197,5.754787554552753,2.891569931174231
Scenario 61,2012,0.20871000000000003,0.19272745214130627,6.955869265063458,3.448854836697853
Scenario 61,2013,0.045430000000000005,-0.009352790675637102,7.271874405775292,3.4165984193395595
Scenario 61,2014,0.030340000000000002,-0.08071020699500353,7.492503075246515,3.140844053695862
Scenario 61,2015,0.11223000000000001,0.07223561168418002,8.333386695381432,3.367724845119202
Scenario 62,1987,0.06441000000000001,0.05334982681840694,1.06441,1.053349826818407
Scenario 62,1988,-0.02348,-0.03572627629110292,1.0394176532000001,1.0157175598743071
Scenario 62,1989,0.012519999999999995,-0.0318225282080703,1.0524311622180642,0.9833948591737747
Scenario 62,1990,0.03660999999999999,0.023105013817607434,1.0909606670668677,1.006116210983149
Scenario 62,1991,0.16036,0.11401689708141327,1.2659071196377107,1.120830459462756
Scenario 62,1992,0.07218999999999999,-0.036666666666666625,1.357292954604357,1.0797333426157885
Scenario 62,1993,0.13228,0.06337340345604803,1.5368356666394214,1.148159719362326
Scenario 62,1994,0.17949,0.15977384464110123,1.812682300444531,1.3316056119868926
Scenario 62,1995,-0.0166,-0.08775510204081638,1.7825917742571518,1.214750425628859
Scenario 62,1996,0.07175000000000001,0.05726546315477954,1.9104927340601023,1.2843136713699612
Scenario 62,1997,0.17039000000000004,0.23393779652082247,2.2360215910166032,1.5847631816918177
Scenario 62,1998,0.0883,0.09962614933818337,2.4334622975033695,1.7426470350967014
Scenario 62,1999,0.1441,0.197759631490787,2.784124214573605,2.0872722705759377
Scenario 62,2000,-0.07228,-0.0867998818781377,2.5828877163442248,1.906097284042434
Scenario 62,2001,0.14958,0.11533908993887665,2.969236060954994,2.125944810118853
Scenario 62,2002,0.07601000000000001,-0.019223407164342454,3.1949276939481828,2.0850769074250177
Scenario 62,2003,0.08188999999999999,0.03718723037100968,3.4565603228055997,2.1626151427227045
Scenario 62,2004,0.10808999999999999,0.08508617312965128,3.830179928097657,2.346623789169214
Scenario 62,2005,-0.08522999999999999,-0.13960684725357408,3.5037336928258935,2.0190190402730646
Scenario 62,2006,0.11503,0.18418649107901452,3.906768179511656,2.39089507272268
Scenario 62,2007,0.11795,0.07557244564171617,4.367571486285056,2.5715808606410615
Scenario 62,2008,0.15895,0.09252450980392157,5.061796974030065,2.8095151191930223
Scenario 62,2009,0.02606,0.0568132660418168,5.193707403173288,2.969132849108242
Scenario 62,2010,0.06405,-0.010922104480386774,5.526364362346537,2.9367036699141336
Scenario 62,2011,-0.01922,-0.06010541447053197,5.420147639302236,2.760191878656812
Scenario 62,2012,0.20871000000000003,0.19272745214130627,6.551386653101005,3.292156626851465
Scenario 62,2013,0.045430000000000005,-0.009352790675637102,6.849016148751384,3.2613657750491116
Scenario 62,2014,0.030340000000000002,-0.08071020699500353,7.056815298704501,2.998140268258478
Scenario 62,2015,0.11223000000000001,0.07223561168418002,7.848801679678108,3.2147127644511007
Scenario 62,2016,0.07259,0.031435714972593454,8.418546193605941,3.3157695586331433
Scenario 63,1988,-0.02348,-0.03572627629110292,0.97652,0.9642737237088971
Scenario 63,1989,0.012519999999999995,-0.0318225282080703,0.9887460304000001,0.9335880959358697
Scenario 63,1990,0.03660999999999999,0.023105013817607434,1.024944022572944,0.9551586617924217
Scenario 63,1991,0.16036,0.11401689708141327,1.1893040460327413,1.0640628886304286
Scenario 63,1992,0.07218999999999999,-0.036666666666666625,1.2751599051158449,1.0250472493806464
Scenario 63,1993,0.13228,0.06337340345604803,1.4438380573645688,1.0900079822771584
Scenario 63,1994,0.17949,0.15977384464110123,1.702992550280935,1.2641627482950695
Scenario 63,1995,-0.0166,-0.08775510204081638,1.6747228739462716,1.1532260173222368
Scenario 63,1996,0.07175000000000001,0.05726546315477954,1.7948842401519165,1.2192660393263366
Scenario 63,1997,0.17039000000000004,0.23393779652082247,2.1007145658314017,1.5044984499390102
Scenario 63,1998,0.0883,0.09962614933818337,2.2862076619943146,1.6543858371916993
Scenario 63,1999,0.1441,0.197759631490787,2.615650186087695,1.981556570698307
Scenario 63,2000,-0.07228,-0.0867998818781377,2.4265909906372762,1.8095576944268463
